,Unnamed: 0,file,video,start,end,dur,activity,person_ID,inside,outside,pose,gaze
8734,8734,20200306_114258_ER.mp4_74_75_ID_21,20200306_114258_ER.mp4,74,75,1,checking speed stack,21,20200306_114258_ER.mp4_74_75_ID_21,20200306_114258_EF.mp4_74_75_ID_21,20200306_114258_ER.mp4_74_75_ID_21_pose,20200306_114258_ER.mp4_74_75_ID_21_gaze
8735,8735,20200306_114258_ER.mp4_122_123_ID_21,20200306_114258_ER.mp4,122,123,1,checking mirror middle,21,20200306_114258_ER.mp4_122_123_ID_21,20200306_114258_EF.mp4_122_123_ID_21,20200306_114258_ER.mp4_122_123_ID_21_pose,20200306_114258_ER.mp4_122_123_ID_21_gaze
8736,8736,20200306_114258_ER.mp4_127_128_ID_21,20200306_114258_ER.mp4,127,128,1,checking mirror driver,21,20200306_114258_ER.mp4_127_128_ID_21,20200306_114258_EF.mp4_127_128_ID_21,20200306_114258_ER.mp4_127_128_ID_21_pose,20200306_114258_ER.mp4_127_128_ID_21_gaze
8737,8737,20200306_161405_ER.mp4_12_13_ID_21,20200306_161405_ER.mp4,12,13,1,checking speed stack,21,20200306_161405_ER.mp4_12_13_ID_21,20200306_161405_EF.mp4_12_13_ID_21,20200306_161405_ER.mp4_12_13_ID_21_pose,20200306_161405_ER.mp4_12_13_ID_21_gaze
8738,8738,20200306_161405_ER.mp4_15_16_ID_21,20200306_161405_ER.mp4,15,16,1,checking mirror middle,21,20200306_161405_ER.mp4_15_16_ID_21,20200306_161405_EF.mp4_15_16_ID_21,20200306_161405_ER.mp4_15_16_ID_21_pose,20200306_161405_ER.mp4_15_16_ID_21_gaze
8739,8739,20200306_161405_ER.mp4_23_24_ID_21,20200306_161405_ER.mp4,23,24,1,checking mirror middle,21,20200306_161405_ER.mp4_23_24_ID_21,20200306_161405_EF.mp4_23_24_ID_21,20200306_161405_ER.mp4_23_24_ID_21_pose,20200306_161405_ER.mp4_23_24_ID_21_gaze
8740,8740,20200306_161405_ER.mp4_27_28_ID_21,20200306_161405_ER.mp4,27,28,1,checking speed stack,21,20200306_161405_ER.mp4_27_28_ID_21,20200306_161405_EF.mp4_27_28_ID_21,20200306_161405_ER.mp4_27_28_ID_21_pose,20200306_161405_ER.mp4_27_28_ID_21_gaze
8741,8741,20200306_161405_ER.mp4_137_138_ID_21,20200306_161405_ER.mp4,137,138,1,checking mirror middle,21,20200306_161405_ER.mp4_137_138_ID_21,20200306_161405_EF.mp4_137_138_ID_21,20200306_161405_ER.mp4_137_138_ID_21_pose,20200306_161405_ER.mp4_137_138_ID_21_gaze
8742,8742,20200306_161405_ER.mp4_140_141_ID_21,20200306_161405_ER.mp4,140,141,1,checking mirror middle,21,20200306_161405_ER.mp4_140_141_ID_21,20200306_161405_EF.mp4_140_141_ID_21,20200306_161405_ER.mp4_140_141_ID_21_pose,20200306_161405_ER.mp4_140_141_ID_21_gaze
8743,8743,20200306_161405_ER.mp4_165_166_ID_21,20200306_161405_ER.mp4,165,166,1,checking mirror middle,21,20200306_161405_ER.mp4_165_166_ID_21,20200306_161405_EF.mp4_165_166_ID_21,20200306_161405_ER.mp4_165_166_ID_21_pose,20200306_161405_ER.mp4_165_166_ID_21_gaze
8744,8744,20200309_143502_ER.mp4_40_41_ID_21,20200309_143502_ER.mp4,40,41,1,checking mirror middle,21,20200309_143502_ER.mp4_40_41_ID_21,20200309_143502_EF.mp4_40_41_ID_21,20200309_143502_ER.mp4_40_41_ID_21_pose,20200309_143502_ER.mp4_40_41_ID_21_gaze
8745,8745,20200309_143502_ER.mp4_73_74_ID_21,20200309_143502_ER.mp4,73,74,1,looking at watch,21,20200309_143502_ER.mp4_73_74_ID_21,20200309_143502_EF.mp4_73_74_ID_21,20200309_143502_ER.mp4_73_74_ID_21_pose,20200309_143502_ER.mp4_73_74_ID_21_gaze
8746,8746,20200309_143926_ER.mp4_0_1_ID_21,20200309_143926_ER.mp4,0,1,1,checking speed stack,21,20200309_143926_ER.mp4_0_1_ID_21,20200309_143926_EF.mp4_0_1_ID_21,20200309_143926_ER.mp4_0_1_ID_21_pose,20200309_143926_ER.mp4_0_1_ID_21_gaze
8747,8747,20200309_143926_ER.mp4_21_22_ID_21,20200309_143926_ER.mp4,21,22,1,checking mirror middle,21,20200309_143926_ER.mp4_21_22_ID_21,20200309_143926_EF.mp4_21_22_ID_21,20200309_143926_ER.mp4_21_22_ID_21_pose,20200309_143926_ER.mp4_21_22_ID_21_gaze
8748,8748,2019_0602_151054_060B.MP4_6_7_ID_1,2019_0602_151054_060B.MP4,6,7,1,checking mirror driver,1,2019_0602_151054_060B.MP4_6_7_ID_1,2019_0602_151054_059A.MP4_6_7_ID_1,2019_0602_151054_060B.MP4_6_7_ID_1_pose,2019_0602_151054_060B.MP4_6_7_ID_1_gaze
8749,8749,2019_0602_151054_060B.MP4_8_9_ID_1,2019_0602_151054_060B.MP4,8,9,1,checking mirror middle,1,2019_0602_151054_060B.MP4_8_9_ID_1,2019_0602_151054_059A.MP4_8_9_ID_1,2019_0602_151054_060B.MP4_8_9_ID_1_pose,2019_0602_151054_060B.MP4_8_9_ID_1_gaze
8750,8750,2019_0602_151054_060B.MP4_17_18_ID_1,2019_0602_151054_060B.MP4,17,18,1,checking mirror middle,1,2019_0602_151054_060B.MP4_17_18_ID_1,2019_0602_151054_059A.MP4_17_18_ID_1,2019_0602_151054_060B.MP4_17_18_ID_1_pose,2019_0602_151054_060B.MP4_17_18_ID_1_gaze
8751,8751,2019_0602_151054_060B.MP4_28_29_ID_1,2019_0602_151054_060B.MP4,28,29,1,checking mirror middle,1,2019_0602_151054_060B.MP4_28_29_ID_1,2019_0602_151054_059A.MP4_28_29_ID_1,2019_0602_151054_060B.MP4_28_29_ID_1_pose,2019_0602_151054_060B.MP4_28_29_ID_1_gaze
8752,8752,2019_0602_151054_060B.MP4_61_62_ID_1,2019_0602_151054_060B.MP4,61,62,1,checking mirror middle,1,2019_0602_151054_060B.MP4_61_62_ID_1,2019_0602_151054_059A.MP4_61_62_ID_1,2019_0602_151054_060B.MP4_61_62_ID_1_pose,2019_0602_151054_060B.MP4_61_62_ID_1_gaze
8753,8753,2019_0602_151054_060B.MP4_67_69_ID_1,2019_0602_151054_060B.MP4,67,69,2,checking mirror driver,1,2019_0602_151054_060B.MP4_67_69_ID_1,2019_0602_151054_059A.MP4_67_69_ID_1,2019_0602_151054_060B.MP4_67_69_ID_1_pose,2019_0602_151054_060B.MP4_67_69_ID_1_gaze
8754,8754,2019_0602_151054_060B.MP4_71_75_ID_1,2019_0602_151054_060B.MP4,71,75,4,working with phone,1,2019_0602_151054_060B.MP4_71_73_ID_1,2019_0602_151054_059A.MP4_71_73_ID_1,2019_0602_151054_060B.MP4_71_73_ID_1_pose,2019_0602_151054_060B.MP4_71_73_ID_1_gaze
8755,8755,2019_0602_151054_060B.MP4_71_75_ID_1,2019_0602_151054_060B.MP4,71,75,4,working with phone,1,2019_0602_151054_060B.MP4_73_75_ID_1,2019_0602_151054_059A.MP4_73_75_ID_1,2019_0602_151054_060B.MP4_73_75_ID_1_pose,2019_0602_151054_060B.MP4_73_75_ID_1_gaze
8756,8756,2019_0602_151054_060B.MP4_76_78_ID_1,2019_0602_151054_060B.MP4,76,78,2,checking mirror driver,1,2019_0602_151054_060B.MP4_76_78_ID_1,2019_0602_151054_059A.MP4_76_78_ID_1,2019_0602_151054_060B.MP4_76_78_ID_1_pose,2019_0602_151054_060B.MP4_76_78_ID_1_gaze
8757,8757,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_85_87_ID_1,2019_0602_151054_059A.MP4_85_87_ID_1,2019_0602_151054_060B.MP4_85_87_ID_1_pose,2019_0602_151054_060B.MP4_85_87_ID_1_gaze
8758,8758,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_87_89_ID_1,2019_0602_151054_059A.MP4_87_89_ID_1,2019_0602_151054_060B.MP4_87_89_ID_1_pose,2019_0602_151054_060B.MP4_87_89_ID_1_gaze
8759,8759,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_89_91_ID_1,2019_0602_151054_059A.MP4_89_91_ID_1,2019_0602_151054_060B.MP4_89_91_ID_1_pose,2019_0602_151054_060B.MP4_89_91_ID_1_gaze
8760,8760,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_91_93_ID_1,2019_0602_151054_059A.MP4_91_93_ID_1,2019_0602_151054_060B.MP4_91_93_ID_1_pose,2019_0602_151054_060B.MP4_91_93_ID_1_gaze
8761,8761,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_93_95_ID_1,2019_0602_151054_059A.MP4_93_95_ID_1,2019_0602_151054_060B.MP4_93_95_ID_1_pose,2019_0602_151054_060B.MP4_93_95_ID_1_gaze
8762,8762,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_95_97_ID_1,2019_0602_151054_059A.MP4_95_97_ID_1,2019_0602_151054_060B.MP4_95_97_ID_1_pose,2019_0602_151054_060B.MP4_95_97_ID_1_gaze
8763,8763,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_97_99_ID_1,2019_0602_151054_059A.MP4_97_99_ID_1,2019_0602_151054_060B.MP4_97_99_ID_1_pose,2019_0602_151054_060B.MP4_97_99_ID_1_gaze
8764,8764,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_99_101_ID_1,2019_0602_151054_059A.MP4_99_101_ID_1,2019_0602_151054_060B.MP4_99_101_ID_1_pose,2019_0602_151054_060B.MP4_99_101_ID_1_gaze
8765,8765,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_101_103_ID_1,2019_0602_151054_059A.MP4_101_103_ID_1,2019_0602_151054_060B.MP4_101_103_ID_1_pose,2019_0602_151054_060B.MP4_101_103_ID_1_gaze
8766,8766,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_103_105_ID_1,2019_0602_151054_059A.MP4_103_105_ID_1,2019_0602_151054_060B.MP4_103_105_ID_1_pose,2019_0602_151054_060B.MP4_103_105_ID_1_gaze
8767,8767,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_105_107_ID_1,2019_0602_151054_059A.MP4_105_107_ID_1,2019_0602_151054_060B.MP4_105_107_ID_1_pose,2019_0602_151054_060B.MP4_105_107_ID_1_gaze
8768,8768,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_107_109_ID_1,2019_0602_151054_059A.MP4_107_109_ID_1,2019_0602_151054_060B.MP4_107_109_ID_1_pose,2019_0602_151054_060B.MP4_107_109_ID_1_gaze
8769,8769,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_109_111_ID_1,2019_0602_151054_059A.MP4_109_111_ID_1,2019_0602_151054_060B.MP4_109_111_ID_1_pose,2019_0602_151054_060B.MP4_109_111_ID_1_gaze
8770,8770,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_111_113_ID_1,2019_0602_151054_059A.MP4_111_113_ID_1,2019_0602_151054_060B.MP4_111_113_ID_1_pose,2019_0602_151054_060B.MP4_111_113_ID_1_gaze
8771,8771,2019_0602_151054_060B.MP4_85_115_ID_1,2019_0602_151054_060B.MP4,85,115,30,working with phone,1,2019_0602_151054_060B.MP4_113_115_ID_1,2019_0602_151054_059A.MP4_113_115_ID_1,2019_0602_151054_060B.MP4_113_115_ID_1_pose,2019_0602_151054_060B.MP4_113_115_ID_1_gaze
8772,8772,2019_0602_151054_060B.MP4_119_120_ID_1,2019_0602_151054_060B.MP4,119,120,1,checking speed stack,1,2019_0602_151054_060B.MP4_119_120_ID_1,2019_0602_151054_059A.MP4_119_120_ID_1,2019_0602_151054_060B.MP4_119_120_ID_1_pose,2019_0602_151054_060B.MP4_119_120_ID_1_gaze
8773,8773,2019_0602_151054_060B.MP4_129_130_ID_1,2019_0602_151054_060B.MP4,129,130,1,checking mirror middle,1,2019_0602_151054_060B.MP4_129_130_ID_1,2019_0602_151054_059A.MP4_129_130_ID_1,2019_0602_151054_060B.MP4_129_130_ID_1_pose,2019_0602_151054_060B.MP4_129_130_ID_1_gaze
8774,8774,2019_0602_151054_060B.MP4_159_160_ID_1,2019_0602_151054_060B.MP4,159,160,1,checking mirror middle,1,2019_0602_151054_060B.MP4_159_160_ID_1,2019_0602_151054_059A.MP4_159_160_ID_1,2019_0602_151054_060B.MP4_159_160_ID_1_pose,2019_0602_151054_060B.MP4_159_160_ID_1_gaze
8775,8775,2019_0602_151054_060B.MP4_195_196_ID_1,2019_0602_151054_060B.MP4,195,196,1,checking mirror driver,1,2019_0602_151054_060B.MP4_195_196_ID_1,2019_0602_151054_059A.MP4_195_196_ID_1,2019_0602_151054_060B.MP4_195_196_ID_1_pose,2019_0602_151054_060B.MP4_195_196_ID_1_gaze
8776,8776,2019_0602_151054_060B.MP4_207_208_ID_1,2019_0602_151054_060B.MP4,207,208,1,checking mirror driver,1,2019_0602_151054_060B.MP4_207_208_ID_1,2019_0602_151054_059A.MP4_207_208_ID_1,2019_0602_151054_060B.MP4_207_208_ID_1_pose,2019_0602_151054_060B.MP4_207_208_ID_1_gaze
8777,8777,2019_0602_151054_060B.MP4_216_217_ID_1,2019_0602_151054_060B.MP4,216,217,1,checking mirror middle,1,2019_0602_151054_060B.MP4_216_217_ID_1,2019_0602_151054_059A.MP4_216_217_ID_1,2019_0602_151054_060B.MP4_216_217_ID_1_pose,2019_0602_151054_060B.MP4_216_217_ID_1_gaze
8778,8778,2019_0602_151054_060B.MP4_220_221_ID_1,2019_0602_151054_060B.MP4,220,221,1,checking mirror driver,1,2019_0602_151054_060B.MP4_220_221_ID_1,2019_0602_151054_059A.MP4_220_221_ID_1,2019_0602_151054_060B.MP4_220_221_ID_1_pose,2019_0602_151054_060B.MP4_220_221_ID_1_gaze
8779,8779,2019_0602_151054_060B.MP4_231_232_ID_1,2019_0602_151054_060B.MP4,231,232,1,checking mirror middle,1,2019_0602_151054_060B.MP4_231_232_ID_1,2019_0602_151054_059A.MP4_231_232_ID_1,2019_0602_151054_060B.MP4_231_232_ID_1_pose,2019_0602_151054_060B.MP4_231_232_ID_1_gaze
8780,8780,2019_0602_151054_060B.MP4_237_238_ID_1,2019_0602_151054_060B.MP4,237,238,1,checking mirror driver,1,2019_0602_151054_060B.MP4_237_238_ID_1,2019_0602_151054_059A.MP4_237_238_ID_1,2019_0602_151054_060B.MP4_237_238_ID_1_pose,2019_0602_151054_060B.MP4_237_238_ID_1_gaze
8781,8781,2019_0602_151054_060B.MP4_256_257_ID_1,2019_0602_151054_060B.MP4,256,257,1,checking mirror middle,1,2019_0602_151054_060B.MP4_256_257_ID_1,2019_0602_151054_059A.MP4_256_257_ID_1,2019_0602_151054_060B.MP4_256_257_ID_1_pose,2019_0602_151054_060B.MP4_256_257_ID_1_gaze
8782,8782,2019_0602_151054_060B.MP4_258_259_ID_1,2019_0602_151054_060B.MP4,258,259,1,checking mirror driver,1,2019_0602_151054_060B.MP4_258_259_ID_1,2019_0602_151054_059A.MP4_258_259_ID_1,2019_0602_151054_060B.MP4_258_259_ID_1_pose,2019_0602_151054_060B.MP4_258_259_ID_1_gaze
8783,8783,2019_0602_151054_060B.MP4_264_265_ID_1,2019_0602_151054_060B.MP4,264,265,1,checking mirror driver,1,2019_0602_151054_060B.MP4_264_265_ID_1,2019_0602_151054_059A.MP4_264_265_ID_1,2019_0602_151054_060B.MP4_264_265_ID_1_pose,2019_0602_151054_060B.MP4_264_265_ID_1_gaze
8784,8784,2019_0602_151054_060B.MP4_264_269_ID_1,2019_0602_151054_060B.MP4,264,269,5,working with phone,1,2019_0602_151054_060B.MP4_264_266_ID_1,2019_0602_151054_059A.MP4_264_266_ID_1,2019_0602_151054_060B.MP4_264_266_ID_1_pose,2019_0602_151054_060B.MP4_264_266_ID_1_gaze
8785,8785,2019_0602_151054_060B.MP4_264_269_ID_1,2019_0602_151054_060B.MP4,264,269,5,working with phone,1,2019_0602_151054_060B.MP4_266_268_ID_1,2019_0602_151054_059A.MP4_266_268_ID_1,2019_0602_151054_060B.MP4_266_268_ID_1_pose,2019_0602_151054_060B.MP4_266_268_ID_1_gaze
8786,8786,2019_0602_151054_060B.MP4_293_294_ID_1,2019_0602_151054_060B.MP4,293,294,1,checking mirror middle,1,2019_0602_151054_060B.MP4_293_294_ID_1,2019_0602_151054_059A.MP4_293_294_ID_1,2019_0602_151054_060B.MP4_293_294_ID_1_pose,2019_0602_151054_060B.MP4_293_294_ID_1_gaze
8787,8787,2019_0607_153654_004B.MP4_4_5_ID_1,2019_0607_153654_004B.MP4,4,5,1,checking mirror passenger,1,2019_0607_153654_004B.MP4_4_5_ID_1,2019_0607_153654_003A.MP4_4_5_ID_1,2019_0607_153654_004B.MP4_4_5_ID_1_pose,2019_0607_153654_004B.MP4_4_5_ID_1_gaze
8788,8788,2019_0607_153654_004B.MP4_23_24_ID_1,2019_0607_153654_004B.MP4,23,24,1,checking mirror middle,1,2019_0607_153654_004B.MP4_23_24_ID_1,2019_0607_153654_003A.MP4_23_24_ID_1,2019_0607_153654_004B.MP4_23_24_ID_1_pose,2019_0607_153654_004B.MP4_23_24_ID_1_gaze
8789,8789,2019_0607_153654_004B.MP4_39_40_ID_1,2019_0607_153654_004B.MP4,39,40,1,checking mirror middle,1,2019_0607_153654_004B.MP4_39_40_ID_1,2019_0607_153654_003A.MP4_39_40_ID_1,2019_0607_153654_004B.MP4_39_40_ID_1_pose,2019_0607_153654_004B.MP4_39_40_ID_1_gaze
8790,8790,2019_0607_153654_004B.MP4_44_45_ID_1,2019_0607_153654_004B.MP4,44,45,1,checking mirror driver,1,2019_0607_153654_004B.MP4_44_45_ID_1,2019_0607_153654_003A.MP4_44_45_ID_1,2019_0607_153654_004B.MP4_44_45_ID_1_pose,2019_0607_153654_004B.MP4_44_45_ID_1_gaze
8791,8791,2019_0607_153654_004B.MP4_82_83_ID_1,2019_0607_153654_004B.MP4,82,83,1,checking mirror middle,1,2019_0607_153654_004B.MP4_82_83_ID_1,2019_0607_153654_003A.MP4_82_83_ID_1,2019_0607_153654_004B.MP4_82_83_ID_1_pose,2019_0607_153654_004B.MP4_82_83_ID_1_gaze
8792,8792,2019_0607_153654_004B.MP4_84_88_ID_1,2019_0607_153654_004B.MP4,84,88,4,checking mirror middle,1,2019_0607_153654_004B.MP4_84_86_ID_1,2019_0607_153654_003A.MP4_84_86_ID_1,2019_0607_153654_004B.MP4_84_86_ID_1_pose,2019_0607_153654_004B.MP4_84_86_ID_1_gaze
8793,8793,2019_0607_153654_004B.MP4_84_88_ID_1,2019_0607_153654_004B.MP4,84,88,4,checking mirror middle,1,2019_0607_153654_004B.MP4_86_88_ID_1,2019_0607_153654_003A.MP4_86_88_ID_1,2019_0607_153654_004B.MP4_86_88_ID_1_pose,2019_0607_153654_004B.MP4_86_88_ID_1_gaze
8794,8794,2019_0607_153654_004B.MP4_163_164_ID_1,2019_0607_153654_004B.MP4,163,164,1,checking mirror middle,1,2019_0607_153654_004B.MP4_163_164_ID_1,2019_0607_153654_003A.MP4_163_164_ID_1,2019_0607_153654_004B.MP4_163_164_ID_1_pose,2019_0607_153654_004B.MP4_163_164_ID_1_gaze
8795,8795,2019_0607_153654_004B.MP4_181_182_ID_1,2019_0607_153654_004B.MP4,181,182,1,checking mirror middle,1,2019_0607_153654_004B.MP4_181_182_ID_1,2019_0607_153654_003A.MP4_181_182_ID_1,2019_0607_153654_004B.MP4_181_182_ID_1_pose,2019_0607_153654_004B.MP4_181_182_ID_1_gaze
8796,8796,2019_0607_153654_004B.MP4_222_230_ID_1,2019_0607_153654_004B.MP4,222,230,8,checking mirror middle,1,2019_0607_153654_004B.MP4_222_224_ID_1,2019_0607_153654_003A.MP4_222_224_ID_1,2019_0607_153654_004B.MP4_222_224_ID_1_pose,2019_0607_153654_004B.MP4_222_224_ID_1_gaze
8797,8797,2019_0607_153654_004B.MP4_222_230_ID_1,2019_0607_153654_004B.MP4,222,230,8,checking mirror middle,1,2019_0607_153654_004B.MP4_224_226_ID_1,2019_0607_153654_003A.MP4_224_226_ID_1,2019_0607_153654_004B.MP4_224_226_ID_1_pose,2019_0607_153654_004B.MP4_224_226_ID_1_gaze
8798,8798,2019_0607_153654_004B.MP4_222_230_ID_1,2019_0607_153654_004B.MP4,222,230,8,checking mirror middle,1,2019_0607_153654_004B.MP4_226_228_ID_1,2019_0607_153654_003A.MP4_226_228_ID_1,2019_0607_153654_004B.MP4_226_228_ID_1_pose,2019_0607_153654_004B.MP4_226_228_ID_1_gaze
8799,8799,2019_0607_153654_004B.MP4_222_230_ID_1,2019_0607_153654_004B.MP4,222,230,8,checking mirror middle,1,2019_0607_153654_004B.MP4_228_230_ID_1,2019_0607_153654_003A.MP4_228_230_ID_1,2019_0607_153654_004B.MP4_228_230_ID_1_pose,2019_0607_153654_004B.MP4_228_230_ID_1_gaze
8800,8800,2019_0607_153654_004B.MP4_232_233_ID_1,2019_0607_153654_004B.MP4,232,233,1,checking speed stack,1,2019_0607_153654_004B.MP4_232_233_ID_1,2019_0607_153654_003A.MP4_232_233_ID_1,2019_0607_153654_004B.MP4_232_233_ID_1_pose,2019_0607_153654_004B.MP4_232_233_ID_1_gaze
8801,8801,2019_0607_153654_004B.MP4_237_238_ID_1,2019_0607_153654_004B.MP4,237,238,1,checking mirror driver,1,2019_0607_153654_004B.MP4_237_238_ID_1,2019_0607_153654_003A.MP4_237_238_ID_1,2019_0607_153654_004B.MP4_237_238_ID_1_pose,2019_0607_153654_004B.MP4_237_238_ID_1_gaze
8802,8802,2019_0607_153654_004B.MP4_240_241_ID_1,2019_0607_153654_004B.MP4,240,241,1,checking speed stack,1,2019_0607_153654_004B.MP4_240_241_ID_1,2019_0607_153654_003A.MP4_240_241_ID_1,2019_0607_153654_004B.MP4_240_241_ID_1_pose,2019_0607_153654_004B.MP4_240_241_ID_1_gaze
8803,8803,2019_0607_153654_004B.MP4_281_282_ID_1,2019_0607_153654_004B.MP4,281,282,1,checking mirror driver,1,2019_0607_153654_004B.MP4_281_282_ID_1,2019_0607_153654_003A.MP4_281_282_ID_1,2019_0607_153654_004B.MP4_281_282_ID_1_pose,2019_0607_153654_004B.MP4_281_282_ID_1_gaze
8804,8804,2019_0608_103256_034B.MP4_123_124_ID_1,2019_0608_103256_034B.MP4,123,124,1,checking mirror middle,1,2019_0608_103256_034B.MP4_123_124_ID_1,2019_0608_103256_033A.MP4_123_124_ID_1,2019_0608_103256_034B.MP4_123_124_ID_1_pose,2019_0608_103256_034B.MP4_123_124_ID_1_gaze
8805,8805,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_167_169_ID_1,2019_0608_103256_033A.MP4_167_169_ID_1,2019_0608_103256_034B.MP4_167_169_ID_1_pose,2019_0608_103256_034B.MP4_167_169_ID_1_gaze
8806,8806,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_169_171_ID_1,2019_0608_103256_033A.MP4_169_171_ID_1,2019_0608_103256_034B.MP4_169_171_ID_1_pose,2019_0608_103256_034B.MP4_169_171_ID_1_gaze
8807,8807,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_171_173_ID_1,2019_0608_103256_033A.MP4_171_173_ID_1,2019_0608_103256_034B.MP4_171_173_ID_1_pose,2019_0608_103256_034B.MP4_171_173_ID_1_gaze
8808,8808,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_173_175_ID_1,2019_0608_103256_033A.MP4_173_175_ID_1,2019_0608_103256_034B.MP4_173_175_ID_1_pose,2019_0608_103256_034B.MP4_173_175_ID_1_gaze
8809,8809,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_175_177_ID_1,2019_0608_103256_033A.MP4_175_177_ID_1,2019_0608_103256_034B.MP4_175_177_ID_1_pose,2019_0608_103256_034B.MP4_175_177_ID_1_gaze
8810,8810,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_177_179_ID_1,2019_0608_103256_033A.MP4_177_179_ID_1,2019_0608_103256_034B.MP4_177_179_ID_1_pose,2019_0608_103256_034B.MP4_177_179_ID_1_gaze
8811,8811,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_179_181_ID_1,2019_0608_103256_033A.MP4_179_181_ID_1,2019_0608_103256_034B.MP4_179_181_ID_1_pose,2019_0608_103256_034B.MP4_179_181_ID_1_gaze
8812,8812,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_181_183_ID_1,2019_0608_103256_033A.MP4_181_183_ID_1,2019_0608_103256_034B.MP4_181_183_ID_1_pose,2019_0608_103256_034B.MP4_181_183_ID_1_gaze
8813,8813,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_183_185_ID_1,2019_0608_103256_033A.MP4_183_185_ID_1,2019_0608_103256_034B.MP4_183_185_ID_1_pose,2019_0608_103256_034B.MP4_183_185_ID_1_gaze
8814,8814,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_185_187_ID_1,2019_0608_103256_033A.MP4_185_187_ID_1,2019_0608_103256_034B.MP4_185_187_ID_1_pose,2019_0608_103256_034B.MP4_185_187_ID_1_gaze
8815,8815,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_187_189_ID_1,2019_0608_103256_033A.MP4_187_189_ID_1,2019_0608_103256_034B.MP4_187_189_ID_1_pose,2019_0608_103256_034B.MP4_187_189_ID_1_gaze
8816,8816,2019_0608_103256_034B.MP4_167_203_ID_1,2019_0608_103256_034B.MP4,167,203,36,working with phone,1,2019_0608_103256_034B.MP4_189_191_ID_1,2019_0608_103256_033A.MP4_189_191_ID_1,2019_0608_103256_034B.MP4_189_191_ID_1_pose,2019_0608_103256_034B.MP4_189_191_ID_1_gaze
